step,loss
3221,10.62750000
3222,10.62850000
3223,10.62640000
3224,10.62730000
3225,10.62540000
3226,10.62700000
3227,10.62720000
3228,10.62810000
3229,10.62700000
3230,10.62790000
3231,10.62820000
3232,10.62710000
3233,10.62800000
3234,10.61970000
3235,10.62660000
3236,10.61840000
3237,10.62080000
3238,10.62690000
3239,10.62500000
3240,10.62750000
3241,10.62070000
3242,10.62600000
3243,10.62850000
3244,10.61790000
3245,10.62810000
3246,10.62760000
3247,10.62120000
3248,10.62650000
3249,10.62810000
3250,10.62600000
3251,10.62830000
3252,10.62780000
3253,10.62670000
3254,10.61990000
3255,10.62680000
3256,10.62050000
3257,10.62570000
3258,10.62080000
3259,10.62750000
3260,10.62660000
3261,10.62810000
3262,10.62000000
3263,10.62710000
3264,10.62640000
3265,10.62500000
3266,10.62620000
3267,10.62040000
3268,10.62620000
3269,10.62080000
3270,10.62710000
3271,10.61950000
3272,10.61880000
3273,10.62770000
3274,10.62770000
3275,10.62650000
3276,10.61800000
3277,10.62010000
3278,10.62000000
3279,10.62810000
3280,10.62670000
3281,10.61960000
3282,10.62020000
3283,10.62030000
3284,10.62300000
3285,10.62520000
3286,10.62460000
3287,10.61990000
3288,10.60270000
3289,10.62680000
3290,10.61790000
3291,10.62500000
3292,10.62780000
3293,10.62660000
3294,10.61290000
3295,10.60280000
3296,10.61800000
3297,10.62080000
3298,10.62150000
3299,10.61980000
3300,10.61940000
3301,10.62800000
3302,10.61920000
3303,10.62640000
3304,10.62770000
3305,10.62760000
3306,10.62720000
3307,10.62670000
3308,10.62630000
3309,10.62510000
3310,10.62780000
3311,10.62710000
3312,10.62390000
3313,10.62690000
3314,10.62740000
3315,10.62640000
3316,10.62090000
3317,10.62780000
3318,10.62570000
3319,10.62470000
3320,10.62610000
3321,10.62630000
3322,10.62620000
3323,10.62620000
3324,10.61770000
3325,10.62570000
3326,10.61800000
3327,10.62580000
3328,10.62670000
3329,10.62670000
3330,10.61960000
3331,10.62630000
3332,10.62740000
3333,10.62150000
3334,10.62740000
3335,10.62640000
3336,10.62620000
3337,10.62020000
3338,10.61980000
3339,10.62560000
3340,10.61850000
3341,10.61780000
3342,10.62640000
3343,10.61930000
3344,10.62630000
3345,10.62670000
3346,10.62620000
3347,10.61980000
3348,10.62740000
3349,10.62730000
3350,10.62660000
3351,10.62700000
3352,10.62710000
3353,10.62090000
3354,10.62640000
3355,10.62640000
3356,10.61740000
3357,10.61720000
3358,10.62210000
3359,10.62620000
3360,10.62580000
3361,10.62200000
3362,10.62630000
3363,10.61900000
3364,10.62710000
3365,10.62020000
3366,10.62620000
3367,10.62580000
3368,10.62710000
3369,10.61920000
3370,10.61950000
3371,10.61800000
3372,10.62680000
3373,10.62620000
3374,10.62050000
3375,10.62660000
3376,10.62060000
3377,10.62500000
3378,10.62610000
3379,10.62660000
3380,10.62650000
3381,10.62300000
3382,10.61930000
3383,10.62590000
3384,10.62600000
3385,10.62560000
3386,10.62550000
3387,10.62660000
3388,10.62560000
3389,10.62580000
3390,10.62710000
3391,10.61910000
3392,10.62500000
3393,10.62600000
3394,10.62590000
3395,10.61850000
3396,10.62670000
3397,10.61900000
3398,10.62470000
3399,10.62740000
3400,10.62580000
3401,10.62190000
3402,10.62680000
3403,10.62570000
3404,10.62090000
3405,10.62570000
3406,10.61720000
3407,10.61890000
3408,10.62700000
3409,10.62580000
3410,10.61740000
3411,10.62510000
3412,10.60240000
3413,10.62710000
3414,10.62170000
3415,10.61920000
3416,10.62700000
3417,10.62590000
3418,10.62530000
3419,10.62500000
3420,10.62510000
3421,10.62600000
3422,10.62520000
3423,10.61890000
3424,10.62560000
3425,10.62650000
3426,10.62690000
3427,10.61910000
3428,10.62120000
3429,10.62660000
3430,10.62520000
3431,10.62360000
3432,10.61870000
3433,10.62120000
3434,10.62690000
3435,10.61810000
3436,10.62640000
3437,10.62600000
3438,10.61760000
3439,10.62610000
3440,10.61670000
3441,10.62560000
3442,10.62670000
3443,10.62570000
3444,10.61920000
3445,10.62500000
3446,10.62620000
3447,10.61820000
3448,10.62390000
3449,10.62720000
3450,10.62650000
3451,10.62680000
3452,10.62580000
3453,10.62690000
3454,10.62570000
3455,10.61830000
3456,10.62670000
3457,10.62680000
3458,10.62620000
3459,10.62410000
3460,10.62640000
3461,10.62520000
3462,10.62650000
3463,10.62520000
3464,10.62560000
3465,10.61930000
3466,10.60240000
3467,10.62720000
3468,10.62520000
3469,10.61630000
3470,10.62710000
3471,10.62640000
3472,10.62530000
3473,10.62490000
3474,10.61710000
3475,10.62560000
3476,10.62580000
3477,10.62650000
3478,10.61850000
3479,10.62330000
3480,10.62680000
3481,10.62620000
3482,10.62400000
3483,10.62600000
3484,10.62650000
3485,10.62650000
3486,10.62550000
3487,10.62480000
3488,10.62540000
3489,10.61830000
3490,10.62580000
3491,10.62520000
3492,10.62150000
3493,10.62530000
3494,10.62520000
3495,10.62570000
3496,10.62510000
3497,10.62520000
3498,10.61700000
3499,10.62420000
3500,10.62550000
3501,10.62410000
3502,10.62190000
3503,10.62680000
3504,10.61840000
3505,10.62540000
3506,10.60180000
3507,10.62360000
3508,10.62660000
3509,10.62560000
3510,10.61990000
3511,10.62340000
3512,10.62540000
3513,10.61890000
3514,10.61840000
3515,10.62510000
3516,10.62600000
3517,10.62650000
3518,10.62450000
3519,10.62580000
3520,10.62520000
3521,10.62550000
3522,10.62550000
3523,10.62570000
3524,10.61840000
3525,10.62550000
3526,10.62510000
3527,10.62660000
3528,10.62500000
3529,10.61840000
3530,10.62010000
3531,10.61890000
3532,10.62610000
3533,10.61990000
3534,10.62620000
3535,10.62530000
3536,10.62550000
3537,10.62630000
3538,10.62550000
3539,10.60230000
3540,10.62370000
3541,10.62570000
3542,10.62670000
3543,10.61850000
3544,10.61660000
3545,10.62510000
3546,10.61860000
3547,10.61620000
3548,10.62650000
3549,10.62530000
3550,10.62620000
3551,10.61790000
3552,10.62460000
3553,10.62520000
3554,10.61910000
3555,10.62690000
3556,10.62510000
3557,10.62640000
3558,10.62550000
3559,10.62580000
3560,10.61830000
3561,10.61920000
3562,10.61660000
3563,10.62450000
3564,10.62150000
3565,10.62480000
3566,10.62550000
3567,10.61860000
3568,10.62670000
3569,10.62400000
3570,10.62120000
3571,10.62140000
3572,10.62600000
3573,10.62630000
3574,10.62640000
3575,10.62640000
3576,10.62580000
3577,10.62540000
3578,10.61710000
3579,10.62660000
3580,10.62530000
3581,10.61870000
3582,10.62550000
3583,10.62420000
3584,10.62590000
3585,10.62670000
3586,10.62460000
3587,10.61890000
3588,10.61690000
3589,10.61910000
3590,10.62660000
3591,10.62650000
3592,10.61810000
3593,10.62540000
3594,10.62560000
3595,10.60810000
3596,10.62460000
3597,10.60860000
3598,10.62610000
3599,10.61820000
3600,10.62640000
